date_time,temperature,humidity,wind_speed,holiday,working_day,weather_condition,rentals
2023-01-25 07:00:00,14.862548308625247,59.80601153155016,13.480492261189262,1,0,Cloudy,70
2023-01-25 08:00:00,24.002025629501773,89.26713121289323,17.575943653605577,0,1,Clear,185
2023-01-25 09:00:00,12.204368563345792,38.18638515340399,18.743515883682072,0,1,Clear,325
2023-01-25 10:00:00,7.275899843259918,71.70867324285562,2.153274186795391,0,1,Clear,134
2023-01-25 11:00:00,8.866391657319477,54.259126086257524,20.47851663670207,0,0,Clear,127
2023-01-25 12:00:00,8.841375168733173,55.69197689553688,7.257950409465888,0,1,Rainy,244
2023-01-25 13:00:00,9.55708080536883,73.05586593949057,21.418578975197693,0,1,Cloudy,54
2023-01-25 14:00:00,9.164815179482304,71.54616907946217,24.676043831525902,1,0,Clear,0
2023-01-25 15:00:00,24.226242344096438,89.4753596221313,24.118755226575608,0,1,Clear,254
2023-01-25 16:00:00,10.456402531974344,37.703657367247516,16.575029022236674,0,1,Clear,329
2023-01-25 17:00:00,15.370018499715897,36.24657896304998,15.605096769322536,0,1,Rainy,402
2023-01-25 18:00:00,31.903652297180354,73.46032902772447,4.2862788401823515,0,1,Clear,473
2023-01-25 19:00:00,19.21884920788617,64.70321502038455,23.260384512094067,0,1,Clear,306
2023-01-25 20:00:00,25.026732155630814,46.44963999358835,8.142281413401431,0,1,Clear,543
2023-01-25 21:00:00,10.169596136048895,34.765162139339196,14.900862684538396,0,1,Cloudy,247
2023-01-25 22:00:00,10.768670564260123,35.13949497578583,8.528222787825502,0,1,Cloudy,333
2023-01-25 23:00:00,6.226058487994366,83.6514524798471,4.014850889990794,0,1,Cloudy,50
2023-01-26 00:00:00,10.068051892164936,41.512039483124575,18.886730906752096,0,0,Clear,200
2023-01-26 01:00:00,13.35771017095876,49.40229372693125,1.629961044687115,0,1,Clear,408
2023-01-26 02:00:00,10.310314528302404,43.59938413361928,22.459357023785998,0,1,Clear,231
2023-01-26 03:00:00,7.661076012711669,51.29977834991624,9.5276038578335,0,1,Cloudy,205
2023-01-26 04:00:00,8.619076133018025,34.1654305647656,0.004040790134559602,0,1,Clear,333
2023-01-26 05:00:00,18.823363040981775,61.14358745449622,15.333874177116893,0,1,Clear,291
2023-01-26 06:00:00,11.190011552173775,34.05675381553289,1.4055572558280938,0,1,Cloudy,376
2023-01-26 07:00:00,15.928095831442263,78.0213904693417,8.285086734626985,0,0,Cloudy,162
2023-01-26 08:00:00,20.102518125645705,44.02272491462598,21.209294623671486,1,0,Clear,165
2023-01-26 09:00:00,25.71184485888096,62.400714876270634,1.880688648655976,1,0,Clear,289
2023-01-26 10:00:00,6.179364195232968,82.8047452536875,25.18015477068007,0,1,Clear,0
2023-01-26 11:00:00,28.98231196727128,69.05264214283164,0.11459767975749324,0,0,Cloudy,361
2023-01-26 12:00:00,23.837011684727234,61.977467193080116,7.404716076057067,0,1,Cloudy,409
2023-01-26 13:00:00,7.452770958466157,49.460025186922536,22.227121684562142,0,0,Clear,182
2023-01-26 14:00:00,31.207358723203317,49.98011478349188,9.488104491879204,0,1,Clear,576
2023-01-26 15:00:00,32.626172015954396,70.1692173118914,3.056771641980406,0,1,Cloudy,419
2023-01-26 16:00:00,6.832338795645913,89.64836167327005,10.807017564012837,0,1,Cloudy,0
2023-01-26 17:00:00,13.30632944441611,69.71035139096271,8.111798591535766,0,1,Clear,228
2023-01-26 18:00:00,29.18603839379184,63.46700504220149,25.281357064816646,0,1,Clear,475
2023-01-26 19:00:00,27.44779071150975,73.83903061435477,9.400437527554294,0,1,Clear,433
2023-01-26 20:00:00,10.53563058069132,57.91233673702309,23.667974153280216,0,1,Clear,206
2023-01-26 21:00:00,11.28047970010131,33.60854055604711,26.75616434432204,0,1,Rainy,379
2023-01-26 22:00:00,16.11416308374146,63.73780895267459,13.014522587295886,0,0,Cloudy,157
2023-01-26 23:00:00,19.53568955573064,87.45751707032281,27.29829431563176,1,0,Cloudy,19
2023-01-27 00:00:00,23.54764314590888,40.51817654145958,11.319541618895785,0,1,Clear,435
2023-01-27 01:00:00,16.067409187093173,71.40029344923994,28.922352494703244,0,1,Cloudy,152
2023-01-27 02:00:00,18.876041483994438,42.05602131954339,2.678685735767188,0,1,Clear,374
2023-01-27 03:00:00,27.424128144012695,62.14966106838487,20.610577995097284,1,0,Clear,225
2023-01-27 04:00:00,6.100496086717937,35.800586978803175,14.81442121370786,0,1,Clear,266
2023-01-27 05:00:00,12.573108330320622,57.02225617549111,11.629464163669411,0,1,Clear,274
2023-01-27 06:00:00,26.400487576536573,75.36979973371476,18.981356362458026,0,0,Cloudy,265
2023-01-27 07:00:00,31.85620513061598,50.85429145433893,21.115712749029935,0,1,Clear,514
2023-01-27 08:00:00,20.350323263469985,69.89470346923308,0.13089808950927262,0,1,Clear,346
2023-01-27 09:00:00,20.96340455795947,77.72699764738375,5.008592662415961,0,1,Clear,236
2023-01-27 10:00:00,8.215160340193282,85.63066916876716,21.39138151902956,0,0,Clear,0
2023-01-27 11:00:00,18.42237100470364,44.078524911327214,19.991562407346194,0,1,Clear,381
2023-01-27 12:00:00,20.978517993650694,53.958954948558485,28.981425153860314,1,0,Clear,133
2023-01-27 13:00:00,12.27411510904189,39.14496079982504,22.83113370752349,0,1,Cloudy,399
2023-01-27 14:00:00,13.077296928481429,89.54901012950252,28.523181231940143,0,1,Clear,1
2023-01-27 15:00:00,16.31852489313868,85.62005807545772,21.076215046044208,0,1,Clear,97
2023-01-27 16:00:00,5.602135933331791,62.39742781683358,8.941566259183295,0,1,Clear,90
2023-01-27 17:00:00,14.66237496749535,80.52199766258528,3.1609476675256944,1,0,Cloudy,4
2023-01-27 18:00:00,11.34344020989634,61.25747863632253,23.454715900348067,0,1,Clear,215
2023-01-27 19:00:00,14.82492056533744,67.41514128016559,19.32447664427748,0,0,Clear,164
2023-01-27 20:00:00,8.592863954577536,35.347465926961,1.4455803717988869,0,1,Clear,476
2023-01-27 21:00:00,31.715818422196847,75.31622522980848,10.80151397702935,0,1,Clear,354
2023-01-27 22:00:00,22.80777360662146,37.66280901811409,28.703994464528584,0,1,Clear,498
2023-01-27 23:00:00,25.37306957433469,79.5640578151517,15.012034371306036,0,1,Cloudy,310
2023-01-28 00:00:00,28.67513715822015,76.92168526022316,12.981874080591139,0,1,Cloudy,377
2023-01-28 01:00:00,19.95326596787172,72.52468186457858,13.730988154778819,1,0,Clear,64
2023-01-28 02:00:00,7.6076086426227105,32.169622831485725,6.2664817201549115,0,0,Cloudy,189
2023-01-28 03:00:00,21.113196254556435,48.187701356719714,11.061215125943857,0,1,Cloudy,527
2023-01-28 04:00:00,22.605233540626372,45.78675419465057,11.094397679615298,0,1,Clear,519
2023-01-28 05:00:00,27.3631842255299,51.60818444829115,1.570650605624172,0,1,Clear,549
2023-01-28 06:00:00,17.94978638689038,35.25856480583031,23.027028855537548,0,1,Clear,491
2023-01-28 07:00:00,8.827409083866913,86.21746938186376,12.49513295711637,0,0,Clear,0
2023-01-28 08:00:00,13.513277173961734,63.22813444274258,24.6653966044927,0,1,Cloudy,146
2023-01-28 09:00:00,15.892468891959053,48.33145863948141,25.51044003359686,0,1,Cloudy,211
2023-01-28 10:00:00,24.377517239948038,53.818891024457,6.359821640959742,0,0,Rainy,343
2023-01-28 11:00:00,22.123349140067358,56.83215243029014,19.720604465103857,1,0,Cloudy,197
2023-01-28 12:00:00,15.682901776935388,66.03566000163704,14.16845412488945,0,1,Clear,268
2023-01-28 13:00:00,34.595457463789394,60.94076566178987,26.404702137644552,0,1,Clear,542
2023-01-28 14:00:00,23.173244580706616,85.16351839286504,6.472220375293624,0,1,Cloudy,232
2023-01-28 15:00:00,12.116803752079834,59.817808974349816,20.334396009301326,0,1,Clear,262
2023-01-28 16:00:00,8.053474178612113,89.52948088939876,18.232563667581676,0,1,Cloudy,30
2023-01-28 17:00:00,9.585774175529961,81.08549746470574,8.859044327154983,0,1,Cloudy,148
2023-01-28 18:00:00,12.378731851535244,42.51063086144015,4.098027109535178,0,0,Cloudy,166
2023-01-28 19:00:00,9.82044119778667,85.83571287863498,19.549192814318296,0,1,Cloudy,75
2023-01-28 20:00:00,10.597010721539172,36.98198387312856,22.15792374396992,0,1,Clear,248
2023-01-28 21:00:00,13.552855060815412,79.04698250947149,9.4688203129005,0,1,Cloudy,160
2023-01-28 22:00:00,10.201207858842645,52.837397608594806,19.344978120669413,0,1,Cloudy,258
2023-01-28 23:00:00,31.902962738792755,82.67845922670418,11.853927228345098,0,1,Clear,434
2023-01-29 00:00:00,7.407012369849266,82.08340140644702,21.39620649847853,0,1,Cloudy,0
2023-01-29 01:00:00,20.735341687107642,78.35552400705727,5.976458246821593,0,0,Clear,202
2023-01-29 02:00:00,17.311904809689846,77.40182617842368,26.70645007908523,0,1,Rainy,116
2023-01-29 03:00:00,34.471358507258195,48.280748345882444,8.622287893967393,0,1,Clear,707
2023-01-29 04:00:00,8.36116706504157,34.85515698307513,11.033579632684587,0,0,Clear,208
2023-01-29 05:00:00,16.93566797137225,54.178810725909685,1.7427585624104935,0,1,Clear,434
2023-01-29 06:00:00,34.08411299826106,40.41147089919052,3.345366369638292,0,1,Cloudy,673
2023-01-29 07:00:00,30.965213776819407,71.69706533414771,15.475857081369844,0,1,Clear,433
2023-01-29 08:00:00,29.512162128478398,50.76598359226713,8.027780301839144,0,1,Clear,527
2023-01-29 09:00:00,12.737084811348195,88.5366120515949,25.06440677226583,0,1,Clear,117
2023-01-29 10:00:00,10.126627621701974,68.45832464071992,0.4408016596486153,0,1,Rainy,173
2023-01-29 11:00:00,25.05929659773293,79.34883381806166,11.372821460158086,0,1,Clear,377
2023-01-29 12:00:00,32.88127967382757,37.95148036451091,10.12036640307278,0,1,Clear,654
2023-01-29 13:00:00,21.702886790417892,81.72086893635735,0.5798289275280311,0,1,Cloudy,216
2023-01-29 14:00:00,22.148380684096995,85.36543143080365,3.7310519700153066,1,0,Clear,66
2023-01-29 15:00:00,13.399372809808526,59.22371512913615,12.409280247559058,0,0,Rainy,109
2023-01-29 16:00:00,28.084787995758106,66.37517626505864,14.785937533423398,0,1,Clear,447
2023-01-29 17:00:00,10.6113124567257,75.88858805417972,12.128692417646073,0,1,Cloudy,84
2023-01-29 18:00:00,14.71037709212731,40.490317635624756,15.928130352362814,0,1,Clear,417
2023-01-29 19:00:00,17.763093158492502,60.15396458780655,17.853950247170445,0,1,Clear,308
2023-01-29 20:00:00,20.228311360533652,53.919781666338785,0.2977146338350689,0,1,Cloudy,424
2023-01-29 21:00:00,12.272291972452408,38.782439529734944,13.922854783605116,0,1,Clear,381
2023-01-29 22:00:00,8.445104742176106,52.05206533749189,28.90497722662765,0,1,Cloudy,228
2023-01-29 23:00:00,23.318601273248976,34.09033856312961,15.57096840388646,0,1,Clear,532
2023-01-30 00:00:00,13.658916597207673,31.54871441696922,20.326268023768595,1,0,Clear,148
2023-01-30 01:00:00,22.437146642678368,38.109977349289366,9.355915737506496,0,1,Clear,429
2023-01-30 02:00:00,9.63088145822607,87.78690669535042,23.219741344582875,1,0,Rainy,0
2023-01-30 03:00:00,19.434203055644524,62.97177215370102,23.187644456283454,0,1,Clear,276
2023-01-30 04:00:00,20.977682976547577,87.94932966919319,15.638881429624169,0,1,Clear,233
2023-01-30 05:00:00,6.554706104672807,55.94987269980792,29.280414698376408,0,0,Clear,13
2023-01-30 06:00:00,15.098128345817617,48.70896798511558,3.766506442879601,0,1,Clear,406
2023-01-30 07:00:00,9.032440308169228,60.36851177041464,0.5084299466874298,0,1,Clear,201
2023-01-30 08:00:00,6.901249114183033,56.37070131797461,23.10474635271288,1,0,Rainy,0
2023-01-30 09:00:00,34.69880697169836,36.33988105570464,24.214666120946475,1,0,Clear,525
2023-01-30 10:00:00,14.67061534924169,68.44957888141238,3.6062168736172873,0,1,Cloudy,284
2023-01-30 11:00:00,29.296233375639044,42.96229095057598,7.967484988758182,0,0,Clear,498
2023-01-30 12:00:00,12.639219642912916,67.17527729386977,0.5265709009988673,0,1,Cloudy,222
2023-01-30 13:00:00,25.44508166671788,69.01206554388921,8.799258323416941,1,0,Rainy,179
2023-01-30 14:00:00,27.806835796690596,39.12149118771889,23.194256217560145,0,1,Clear,509
2023-01-30 15:00:00,22.869162218235328,33.680977626640086,15.538815831377368,0,1,Rainy,501
2023-01-30 16:00:00,19.14728565650475,76.84569516410639,10.442867795048642,0,1,Clear,309
2023-01-30 17:00:00,17.355227424418057,57.58802542615921,11.152178847189909,0,1,Rainy,328
2023-01-30 18:00:00,15.46604799628986,33.48982773032855,0.040608771464044624,1,0,Cloudy,197
2023-01-30 19:00:00,32.88587432743478,89.69197903018603,8.994015826957076,0,1,Clear,506
2023-01-30 20:00:00,29.918582233631874,33.466833659782,19.393762249137914,0,1,Clear,639
2023-01-30 21:00:00,33.95080731999538,71.7021137315132,29.225833314490714,0,1,Clear,393
2023-01-30 22:00:00,8.728916704566341,89.02073551580482,25.411824809516986,0,1,Clear,0
2023-01-30 23:00:00,26.92602425610933,44.350806252955536,0.7078489393658738,0,1,Clear,586
2023-01-31 00:00:00,33.150213704631135,38.53496212123177,26.95681814024518,0,1,Clear,709
2023-01-31 01:00:00,10.436991984969804,37.283096365345735,23.495952398958778,0,0,Clear,144
2023-01-31 02:00:00,6.994888021003325,48.196508854055736,23.411283707129414,1,0,Cloudy,43
2023-01-31 03:00:00,27.233619478701772,36.0627486606388,13.739872770107144,0,1,Clear,657
2023-01-31 04:00:00,22.234193395397355,71.52968050164792,11.940158788635085,0,1,Clear,309
2023-01-31 05:00:00,30.254863302748163,33.73750788780376,9.087471864995779,1,0,Cloudy,444
2023-01-31 06:00:00,9.193171298788684,60.56532768898738,1.9708457686309733,0,1,Clear,177
2023-01-31 07:00:00,28.858019355796706,89.8018112311786,6.847060904810974,0,1,Clear,353
2023-01-31 08:00:00,11.048819601432335,78.83821617036112,7.398109049340738,0,1,Clear,148
2023-01-31 09:00:00,9.909678285971136,66.91316629386066,14.522312091306048,0,0,Rainy,103
2023-01-31 10:00:00,9.927973937929789,48.3752172471967,22.42333219790082,0,0,Cloudy,194
2023-01-31 11:00:00,29.437241606941463,67.43375017749831,14.214294851938398,1,0,Clear,224
2023-01-31 12:00:00,24.955916620886004,61.6224878346991,1.7353334834148182,0,1,Cloudy,363
2023-01-31 13:00:00,20.69196274307358,55.565003033422286,28.733694029646117,0,1,Clear,345
2023-01-31 14:00:00,15.764914523705075,37.84262260441197,28.281729572823366,0,1,Cloudy,377
2023-01-31 15:00:00,31.31601622439325,83.196252914428,23.55568629445225,0,0,Cloudy,296
2023-01-31 16:00:00,16.773353222679063,56.98707892927935,29.739837046926617,0,1,Cloudy,261
2023-01-31 17:00:00,29.497983184147312,41.67735070924591,16.33446998400789,0,1,Clear,591
2023-01-31 18:00:00,18.17404725710655,52.06556105263738,28.88305050759618,0,1,Clear,401
2023-01-31 19:00:00,16.308332882747226,54.84778515173562,2.268151218502523,0,1,Clear,383
2023-01-31 20:00:00,18.88039357008819,79.65227373401245,10.97042244784114,1,0,Cloudy,33
2023-01-31 21:00:00,14.041336224924262,74.01686283368413,6.761438040202975,0,0,Clear,95
2023-01-31 22:00:00,27.428281405287535,76.15829361848039,5.874992524028101,0,0,Cloudy,305
2023-01-31 23:00:00,20.081611702774374,30.661875865718834,4.224088466780282,0,1,Rainy,617
2023-02-01 00:00:00,11.96638085440452,54.96923989078569,18.6724092469799,0,1,Clear,239
2023-02-01 01:00:00,31.987237198237054,58.88064909811942,23.439655672419153,0,0,Cloudy,414
2023-02-01 02:00:00,16.516736641196342,31.151536609383403,17.34895198261082,0,0,Cloudy,316
2023-02-01 03:00:00,21.306585833419657,45.58879252470205,4.40888128764629,0,0,Rainy,433
2023-02-01 04:00:00,32.194163328936405,75.6173893873281,24.33371309800413,0,1,Rainy,530
2023-02-01 05:00:00,23.727139877419763,38.22658234373994,19.078641214911855,1,0,Cloudy,330
2023-02-01 06:00:00,8.506941221250923,62.1186078871555,11.644971183809865,1,0,Clear,0
2023-02-01 07:00:00,33.19496370840425,42.91211232103425,20.22390886608189,1,0,Cloudy,425
2023-02-01 08:00:00,23.831241592142536,30.727246478633596,7.797149377284986,0,1,Clear,461
2023-02-01 09:00:00,15.047168439712584,44.47208745597249,10.355766254826316,0,1,Cloudy,410
2023-02-01 10:00:00,9.178162179901618,88.55242529460322,27.524575293959707,0,1,Rainy,19
2023-02-01 11:00:00,28.820755678108878,78.09222671297938,8.715135170142611,0,1,Clear,437
2023-02-01 12:00:00,23.602182677855406,87.57459865926201,14.099648044738098,0,0,Cloudy,138
2023-02-01 13:00:00,21.003832759289647,59.27124263558175,26.70423412188044,0,1,Clear,319
2023-02-01 14:00:00,31.81677749152873,36.58417192065021,21.231640508025823,0,1,Clear,610
2023-02-01 15:00:00,28.657916336735923,62.87756933842158,1.8660967849410826,0,1,Clear,561
2023-02-01 16:00:00,9.550246391982535,57.26264007359765,4.4190913283691104,0,1,Cloudy,225
2023-02-01 17:00:00,14.351662033866447,80.66142496437696,0.23524772315750453,0,1,Rainy,315
2023-02-01 18:00:00,12.454674194433972,35.88495484705467,18.927653706874903,0,1,Rainy,372
2023-02-01 19:00:00,27.31838877718031,59.294468221306694,13.43020276231255,0,1,Clear,409
2023-02-01 20:00:00,6.005973042073381,39.00291988163906,4.028245527068266,0,1,Cloudy,277
2023-02-01 21:00:00,22.096690546139495,49.480555613403595,28.738023631703115,0,1,Cloudy,365
2023-02-01 22:00:00,27.873760572220718,74.24142464326798,15.889791718368597,0,1,Clear,290
2023-02-01 23:00:00,31.302969102852483,58.56108776212599,7.256798823386675,0,0,Clear,535
2023-02-02 00:00:00,15.262452461477224,52.55329710874616,15.018107134641227,0,1,Clear,356
2023-02-02 01:00:00,29.637719140160385,53.66857671420212,20.388609982053232,0,1,Rainy,542
2023-02-02 02:00:00,8.318952108656216,57.5668061043592,2.2871765392069343,0,0,Cloudy,138
2023-02-02 03:00:00,30.393568752035545,77.10099263022342,8.24111445143676,1,0,Cloudy,177
2023-02-02 04:00:00,8.824659869959472,83.52508133641406,24.20896472651981,0,1,Clear,18
2023-02-02 05:00:00,16.918618716811018,87.3200811902357,13.789946112079837,0,1,Cloudy,218
2023-02-02 06:00:00,28.918860973386607,77.2142031753177,16.397314260968848,0,1,Clear,346
2023-02-02 07:00:00,9.497522820463214,48.924413744880766,12.984480066284078,1,0,Clear,0
2023-02-02 08:00:00,11.877541856979244,71.28808236519252,1.3169982792901536,0,0,Cloudy,106
2023-02-02 09:00:00,26.667577051791987,56.25618744332351,4.972493394604678,0,1,Clear,497
2023-02-02 10:00:00,26.601096096382232,45.28023732276307,13.366249162256727,0,1,Cloudy,539
2023-02-02 11:00:00,24.234428986558918,80.45229476555535,6.275563962237834,1,0,Clear,179
2023-02-02 12:00:00,25.818453334013,32.3055809377395,1.499370859790362,0,0,Cloudy,553
2023-02-02 13:00:00,21.281733300427884,84.1057195281254,25.30948992155471,0,0,Clear,136
2023-02-02 14:00:00,12.553971767208584,57.68864787748405,29.435775874923475,0,1,Clear,271
2023-02-02 15:00:00,15.370879805117584,68.23208860849682,23.794286219902183,0,1,Clear,142
2023-02-02 16:00:00,10.44793150404277,69.56123533234697,25.61354765114001,0,1,Clear,157
2023-02-02 17:00:00,32.25351684000885,83.70706444239218,7.259313909511361,0,1,Rainy,475
2023-02-02 18:00:00,22.501753842983614,68.20018093003245,28.81880926539599,0,1,Clear,248
2023-02-02 19:00:00,17.025542502909197,66.8360150856037,5.907771133602852,0,1,Cloudy,228
2023-02-02 20:00:00,18.86017410932398,33.999122433641396,28.54289431085497,0,1,Rainy,390
2023-02-02 21:00:00,33.41850018835446,61.104481316712246,29.84457881897853,1,0,Clear,273
2023-02-02 22:00:00,9.600542093482407,39.010140049022496,21.35168417238146,0,0,Clear,223
2023-02-02 23:00:00,22.586894960503916,74.24602612328914,29.43431195375466,0,1,Cloudy,249
2023-02-03 00:00:00,20.17666036653398,60.73331524876047,17.08619338701311,0,0,Rainy,205
2023-02-03 01:00:00,23.343627063039435,70.8136667525012,7.78625349528271,0,1,Rainy,342
2023-02-03 02:00:00,5.5433055146252155,32.50037403614306,13.109876569968627,0,1,Clear,337
2023-02-03 03:00:00,31.163717268324543,35.087520962748194,17.80682806136358,0,1,Cloudy,639
2023-02-03 04:00:00,32.96354847450837,72.97940328376093,2.19244686081045,0,0,Clear,414
2023-02-03 05:00:00,21.953995507676268,34.325060159920405,18.670297938517383,0,1,Rainy,496
2023-02-03 06:00:00,25.899524716306768,34.27540366591552,29.435335102868837,0,0,Rainy,493
2023-02-03 07:00:00,32.67498143531887,30.726508514093247,5.703229493511829,0,1,Clear,682
2023-02-03 08:00:00,26.21715902940196,87.39008389796881,23.7778534886515,0,0,Clear,251
2023-02-03 09:00:00,9.57617128742784,74.25050156754041,27.23696381338858,1,0,Clear,0
2023-02-03 10:00:00,22.288650805004394,51.19508451012385,28.311047784606625,0,1,Clear,385
2023-02-03 11:00:00,23.201451391485676,47.792134877259315,28.804068132163415,1,0,Cloudy,348
2023-02-03 12:00:00,17.72392013907158,50.982193784750976,15.643789161644158,0,1,Clear,311
2023-02-03 13:00:00,27.093327068741687,76.47921187087091,29.31923723974511,1,0,Clear,118
2023-02-03 14:00:00,33.03101044307044,69.68223666422486,22.719306214033168,0,0,Clear,317
2023-02-03 15:00:00,32.76705538720329,41.11173407204808,4.850143087108857,0,1,Rainy,719
2023-02-03 16:00:00,18.525181142123962,40.44656012004506,14.3070031940391,0,1,Cloudy,517
2023-02-03 17:00:00,8.397141375222658,35.90373898280384,21.54993526116012,0,1,Clear,365
2023-02-03 18:00:00,34.54523596887004,69.6181631820803,7.4202094745725,0,0,Clear,509
2023-02-03 19:00:00,30.166942593378025,75.86235973330416,19.218455506466622,0,1,Rainy,406
2023-02-03 20:00:00,8.739880436098005,45.90278569950024,19.998014371398575,0,0,Cloudy,123
2023-02-03 21:00:00,32.625256478521166,31.25669766185477,4.880992314256977,0,1,Clear,635
2023-02-03 22:00:00,31.096890861863848,34.93030004858564,16.952559373582687,0,1,Clear,743
2023-02-03 23:00:00,20.565141713782165,88.07160209070183,23.14880732935823,0,1,Clear,222
2023-02-04 00:00:00,22.738263072347877,47.72668664864521,14.966869936078258,0,1,Clear,433
2023-02-04 01:00:00,16.97008111610391,76.15338887028801,0.36309350328322276,0,1,Clear,339
2023-02-04 02:00:00,6.64284916466094,67.47981413125582,0.2711540723787653,0,1,Rainy,113
2023-02-04 03:00:00,15.055917249377028,52.91637837917376,10.710880319100365,0,0,Clear,249
2023-02-04 04:00:00,29.085603457940344,42.341235731733306,27.78582205295346,0,1,Cloudy,533
2023-02-04 05:00:00,5.138960690138086,37.283185089564384,6.860303388108263,0,1,Clear,302
2023-02-04 06:00:00,15.004975150734325,66.900778082332,19.030910666150614,0,1,Cloudy,230
2023-02-04 07:00:00,16.9450608077283,76.47802683826728,6.662276120799618,0,1,Cloudy,179
2023-02-04 08:00:00,21.121868088137685,68.63425521246783,9.650099689786458,0,1,Clear,348
2023-02-04 09:00:00,32.59566849238281,61.8181279949495,25.441262688044517,0,0,Clear,456
2023-02-04 10:00:00,15.390379830978837,32.517073405898174,21.865843268098406,0,1,Cloudy,401
2023-02-04 11:00:00,15.40859605688683,88.10932665566303,2.861978319396319,0,0,Clear,121
2023-02-04 12:00:00,27.125037443292452,77.92285149927447,12.861060629593009,0,1,Clear,326
2023-02-04 13:00:00,18.566538226694213,47.56932220205788,0.875092909357934,0,1,Clear,437
2023-02-04 14:00:00,11.738144688199458,88.79821976153104,14.42670439809027,0,1,Rainy,58
2023-02-04 15:00:00,18.5731854839808,66.11289537817933,19.873020351032043,0,1,Clear,326
2023-02-04 16:00:00,9.225710611393996,64.94535949243479,3.5550787079445465,0,1,Cloudy,205
2023-02-04 17:00:00,10.2916095951867,74.88439076577193,8.66654816727497,0,0,Clear,88
2023-02-04 18:00:00,19.951033182184393,78.70618728540825,11.935098765064708,0,1,Cloudy,324
2023-02-04 19:00:00,17.56776348513644,69.38871643989016,27.585930739681494,0,0,Clear,168
2023-02-04 20:00:00,32.445377032043,37.685744781972005,29.79765046268892,1,0,Cloudy,423
2023-02-04 21:00:00,15.871816973498994,50.296050359669906,1.3473389698684757,0,1,Clear,333
2023-02-04 22:00:00,22.417650508341303,85.68501841956298,22.830237704861762,1,0,Cloudy,39
2023-02-04 23:00:00,23.96792863758591,43.476936710631115,11.151721992070296,0,1,Cloudy,482
2023-02-05 00:00:00,5.392833697650009,52.3300214302508,11.7737455868844,0,1,Clear,167
2023-02-05 01:00:00,24.906121160501318,55.92461297665176,22.62794920041068,0,1,Clear,407
2023-02-05 02:00:00,10.341079006092542,56.36429938166713,27.552792964362258,0,1,Clear,142
2023-02-05 03:00:00,33.832109524083656,66.77637494967153,28.527857835076453,0,0,Clear,290
2023-02-05 04:00:00,9.459881832593389,86.58455026468246,17.313677581149623,0,0,Cloudy,0
2023-02-05 05:00:00,17.438723711810713,44.4415627099503,10.713634779015084,0,1,Clear,417
2023-02-05 06:00:00,7.560490042359316,37.290082578055085,23.626472575763376,1,0,Clear,0
2023-02-05 07:00:00,34.90622755537842,41.84822939159624,7.530041497869008,0,0,Cloudy,593
2023-02-05 08:00:00,20.06585030993728,83.21549401255616,16.92222086500553,0,1,Clear,329
2023-02-05 09:00:00,22.861550519601312,68.74864875931236,10.757353845746195,0,0,Clear,318
2023-02-05 10:00:00,7.012294321652824,47.15440735434961,19.698932211236283,0,1,Clear,292
2023-02-05 11:00:00,27.498814111975335,78.95681633811704,7.211967386805207,0,1,Rainy,416
2023-02-05 12:00:00,11.297167792867572,81.68219978180616,5.7477883720447736,0,1,Cloudy,202
2023-02-05 13:00:00,31.941628683221413,80.79086032141669,27.547172600263114,1,0,Cloudy,156
2023-02-05 14:00:00,11.154189214460215,85.13559201837327,3.0541104884861072,0,1,Clear,100
2023-02-05 15:00:00,10.720631619909998,45.134461210401696,15.17873723204795,0,0,Cloudy,53
2023-02-05 16:00:00,6.096490035442846,75.3025157247767,6.625583488890268,0,0,Clear,54
2023-02-05 17:00:00,19.162008353299978,57.6323698364484,1.1678988997700235,0,1,Clear,473
2023-02-05 18:00:00,21.945233997878493,80.5199131734037,1.0805645487427917,0,1,Clear,296
2023-02-05 19:00:00,6.971259182850571,73.70944062969679,5.25665316317482,0,1,Clear,108
2023-02-05 20:00:00,28.26582850085032,76.58684678998348,26.003110635180008,0,1,Clear,325
2023-02-05 21:00:00,18.598665042440828,69.3697102608643,8.4743623193108,0,1,Clear,326
2023-02-05 22:00:00,20.731708079827403,40.645726168182414,28.51377511725887,0,0,Clear,378
2023-02-05 23:00:00,18.222882408146845,62.7016151338163,17.448668789675807,0,1,Clear,220
2023-02-06 00:00:00,17.02289182625978,89.0801843714705,13.098425693062982,0,1,Cloudy,191
2023-02-06 01:00:00,21.789209939246536,86.24328398982713,17.402665040083637,0,1,Clear,230
2023-02-06 02:00:00,9.657207377921376,32.5904241478207,15.500951556788033,0,1,Cloudy,341
2023-02-06 03:00:00,10.457843914858135,39.888888943766226,22.763287612719754,0,0,Clear,212
2023-02-06 04:00:00,30.85356863040552,37.903726407273716,8.474881979185568,0,1,Cloudy,638
2023-02-06 05:00:00,33.38346386400898,73.55879459911773,10.591511748009072,0,1,Clear,496
2023-02-06 06:00:00,16.199279488392587,79.0671197914167,26.82282907599752,0,1,Clear,156
2023-02-06 07:00:00,13.122340194306613,42.81068197864032,28.393695394512164,0,0,Clear,246
2023-02-06 08:00:00,24.319986297170473,60.35116157710974,26.776746824594234,0,0,Cloudy,304
2023-02-06 09:00:00,17.26202513294289,80.44218168067201,12.583439818719407,0,1,Cloudy,230
2023-02-06 10:00:00,5.761590669810346,73.96809268597504,23.41096509020645,0,1,Clear,0
